name,Lon,Lat
U/N Reef (12-127),143.81987,-12.89378929
Chapman Reef (12-129),143.60002136,-12.88673019
U/N Reef (12-130),143.76846313,-12.9338789
Allen Reef (12-132),143.5383606,-12.92708874
U/N Reef (12-133),143.65361023,-12.92910957
U/N Reef (12-134),143.8240509,-12.93371105
U/N Reef (12-135),143.81663513,-12.9485178
Hammond Reef (12-136),143.54750061,-12.94077492
U/N Reef (12-137),143.82859802,-12.96533298
U/N Reef (12-138),143.55097961,-12.96508121
U/N Reef (12-139),143.69265747,-12.95187187
U/N Reef (12-141),143.8293457,-12.98416328
Curd Reef (12-102),143.54925537,-12.58115005
U/N Reef (12-103),143.81242371,-12.61740971
Log Reef (North) (12-104),143.83570862,-12.63453674
Burke Reef (12-105),143.56344604,-12.63278866
Tannadice Shoal (12-106),143.52445984,-12.66204357
Log Reef (South) (12-107),143.84440613,-12.68454933
U/N Reef (12-108),143.81358337,-12.69575787
U/N Reef (12-109),143.82250977,-12.69107914
U/N Reef (12-110),143.81051636,-12.70535374
First Small Reef (12-111),143.8079071,-12.72177219
Ape Reef (12-112),143.61979675,-12.69607735
U/N Reef (12-113),143.79234314,-12.74603176
U/N Reef (12-114),143.81338501,-12.75754356
Zenith Reef (12-115),143.61302185,-12.76817226
U/N Reef (12-116),143.80245972,-12.79762459
Bligh Reef (12-118),143.83557129,-12.83273792
Wye Reef (12-119),143.61532593,-12.81010723
Lansdown Reef (12-120),143.54605103,-12.81497765
U/N Reef (12-121),143.74467468,-12.83938408
Throne Shoals (13-036),143.73945618,-13.23858547
U/N Reef (13-037),143.93484497,-13.25001907
U/N Reef (13-038),143.69070435,-13.25749207
U/N Reef (13-040),143.94644165,-13.27411175
Celebration Reef (13-041),143.69355774,-13.27611446
U/N Reef (12-142),143.72393799,-12.99467945
Cat Reef (12-143),143.84963989,-12.9975729
U/N Reef (12-144),143.53410339,-12.98553848
Sherrard Reef (12-145),143.61448669,-12.98971653
U/N Reef (12-146),143.68843079,-12.99503136
U/N Reef (12-148),143.6544342,-12.97354221
U/N Reef (12-149),143.76841736,-12.50892353
U/N Reef (12-150),143.80715942,-12.16355133
U/N Reef (12-151),143.8870697,-12.03110409
U/N Reef (12-152),143.89718628,-12.03328896
U/N Reef (12-038c),143.92573547,-12.06112289
U/N Reef (12-154),143.93013,-12.04652214
U/N Reef (13-001),143.79154968,-13.02382946
Derry Reef (13-002),143.85891724,-13.02247143
Wasp Reef (13-004),143.53987122,-13.0296793
Ham Reef (13-005),143.87171936,-13.03850269
Osborne Reef (13-006),143.62623596,-13.04178429
MacNamara Patch (13-008),143.64311218,-13.05144787
Wilsen Shoal (13-009),143.86651611,-13.05327892
U/N Reef (13-010a),143.8795166,-13.06145287
U/N Reef (13-010b),143.88249207,-13.06604958
U/N Reef (13-011),143.81900024,-13.06639957
Stork Reef (13-012),143.55630493,-13.06491184
U/N Reef (13-013),143.5241394,-13.07648087
U/N Reef (13-014),143.69717407,-13.07054424
Franklin Reef (13-015),143.8979187,-13.0757618
U/N Reef (13-016a),143.91610718,-13.07932472
U/N Reef (13-016b),143.9216156,-13.08295822
U/N Reef (13-017a),143.93818665,-13.07644463
U/N Reef (13-017b),143.92900085,-13.07925606
U/N Reef (13-017c),143.93434143,-13.07928085
Sykes Reef (13-020),143.55810547,-13.10892296
Colclough Reef (13-021),143.72366333,-13.10724926
New Reef (13-022),143.65786743,-13.11120987
Dart Shoal (13-023),143.74864197,-13.13865376
Glennie Reef (13-024),143.64208984,-13.15210152
Waterwitch Reef (13-025),143.61578369,-13.15098572
Gertrude Reef (13-026),143.6608429,-13.16221333
Jubilee Reef (13-027),143.76197815,-13.16965389
Tijou Reef (13-028),143.95910645,-13.15960598
U/N Reef (13-030),143.55076599,-13.1765604
Night Reef (13-031),143.57391357,-13.18373013
Diamond Reign Reefs (13-032),143.6945343,-13.20453548
U/N Reef (13-033),143.87649536,-13.19607353
Binstead Reef (13-034),143.57070923,-13.21789646
U/N Reef (13-035),143.81007385,-13.1864481
Hedley Reef (17-014),146.48373413,-17.22857094
Jackson Patches (17-015),146.30291748,-17.27947807
Virginia Chadwick Reef (18-016),146.83854675,-18.00399208
Reg Ward Reef (18-017),146.7850647,-18.03201485
Otter Reef (18-018),146.55886841,-18.05222702
Undine Reef (West) (16-020a),145.68716431,-16.12334633
Undine Reef (East) (16-020b),145.77542114,-16.11724091
U/N Reef (16-022a),145.64532471,-16.17426491
U/N Reef (16-022b),145.63711548,-16.18397331
Rudder Reef (16-023),145.69342041,-16.19220161
Chinaman Reef (16-024),145.79154968,-16.21309662
Moore Reef (16-071),146.21296692,-16.87431526
North West Reef (16-072),146.38887024,-16.87688828
Elford Reef (16-073),146.24856567,-16.9116478
Briggs Reef (16-074),146.20672607,-16.93803215
Channel Reef (16-075),146.44483948,-16.94465446
U/N Reef (16-076),146.48439026,-16.96920013
McCulloch Reef (No 1) (17-016a),146.44169617,-17.28788376
McCulloch Reef (No 2) (17-016b),146.46572876,-17.27497292
Gibson Reef (17-017),146.35955811,-17.30199242
Howie Reef (17-018a),146.38508606,-17.39389038
Barnett Patches (18-019),146.85308838,-18.06010437
Duncan Reef (18-020),146.78665161,-18.08373451
U/N Reef (18-021),146.74819946,-18.1065979
Felicity Wishart Reef (18-022),146.7663269,-18.11701775
Opal Reef (16-025),145.8896637,-16.22089005
Tongue Reef (16-026),145.79255676,-16.3209343
U/N Reef (16-027),145.76490784,-16.35203362
Low Islands Reef (16-028),145.56443787,-16.38615227
U/N Reef (16-077),146.44882202,-16.97599411
U/N Reef (16-078),146.48483276,-16.98526192
Outer Shoal (16-079),146.51507568,-16.99359322
Korea Reef (16-080),145.55314636,-16.55483627
Yule Reef (16-081),145.53016663,-16.56002045
Garioch Reef (16-082),145.5319519,-16.59369659
Arthur Patches (17-018b),146.33929443,-17.38754654
U/N Reef (17-020a),146.47888184,-17.44583511
U/N Reef (17-020b),146.46034241,-17.42903519
U/N Reef (17-021a),146.45480347,-17.45402145
U/N Reef (17-021b),146.46295166,-17.44804764
Cayley Reef (17-023),146.45716858,-17.47678375
U/N Reef (18-023),146.96673584,-18.13350868
Britomart Reef (18-024),146.72647095,-18.22864151
U/N Reef (18-025),146.89807129,-18.26096916
Batt Reef (16-029),145.76745605,-16.41407585
Norman Reef (16-030),145.99674988,-16.42810822
Satellite Reef (16-031),145.68730164,-16.44052315
Saxon Reef (16-032),145.99028015,-16.46511841
Linden Bank (16-033),146.00245667,-16.30648041
Spur Reef (16-034),146.0460968,-16.40460777
Peart Reef (17-024),146.39112854,-17.48226547
U/N Reef (17-025),146.49345398,-17.10015869
U/N Reef (17-026),146.57058716,-17.1390152
Raaf Shoals (17-027),146.54182434,-17.19096756
Publican Shoals (North) (17-028),146.5458374,-17.26599693
Mustard Patches (North) (17-029a),146.60868835,-17.26187134
Mustard Patches (South) (17-029b),146.6104126,-17.28635788
Walker Reef (18-026),146.74464417,-18.32501411
Trunk Reef (18-027),146.83181763,-18.35411644
U/N Reef (18-028),146.76261902,-18.38663483
Bramble Reef (18-029),146.7061615,-18.4081955
Kelso Reef (18-030),146.99006653,-18.43645859
Little Kelso Reef (18-031),146.99305725,-18.46914101
Onyx Reef (16-035),146.06616211,-16.43915176
Nicholas Reef (16-036),146.10127258,-16.49350739
Wentworth Reef (16-037),145.5234375,-16.51718712
Egmont Reef (16-038),145.5365448,-16.5225029
Pixie Reef (16-040),145.86245728,-16.54697227
Jorgensen Patch (16-041),145.95326233,-16.543293
U/N Reef (16-094),145.69358826,-16.77615166
Publican Shoals (South) (17-030),146.54396057,-17.3102417
U/N Reef (17-031),146.53456116,-17.3541832
Wardle Reef (17-032),146.55096436,-17.42048264
U/N Reef (17-033),146.50921631,-17.44282341
Feather Reef (17-034),146.37722778,-17.5328598
Nathan Reef (17-035),146.51774597,-17.52473259
Ottaway Patch (15-060),145.42945862,-15.7069149
Stonor Patch (15-061),145.43852234,-15.70634937
Delius Patch (15-062),145.40498352,-15.70987797
Gubbins Reef (15-063),145.395401,-15.70949268
Breaking Patches (16-042),145.98020935,-16.58157539
Oyster Reef (16-043a),145.93276978,-16.63996506
U/N Reef (16-043b),145.94850159,-16.61779404
U/N Reef (16-044a),145.9728241,-16.64641571
Vlasoff Reef (16-044b),145.99284363,-16.65520287
Unity Reef (No 2) (16-045b),145.58137512,-16.65455818
Hall-Thompson Reef (17-037),146.45721436,-17.60943413
Surprise Shoal (17-038),146.4188385,-17.60771561
Lindquist Reef (17-040),146.15814209,-17.65419388
Goudge Bank (17-041),146.38218689,-17.66228104
Hope Islands Reef (West) (15-064),145.43962097,-15.73865223
Hope Islands Reef (East) (15-065),145.45783997,-15.73295879
Upolu Reef (16-046),145.93695068,-16.67423248
Double Island Reef (16-047),145.684021,-16.72931671
Adelaide Reef (17-042),146.47129822,-17.65380287
Jessie-Kent Reef (17-043a),146.17663574,-17.67463112
Bresnahan Reef (17-043b),146.16903687,-17.66718864
Hutchison Reef (17-043c),146.16906738,-17.67407036
Ellison Reef (17-044),146.39360046,-17.72225189
Vicki Harriott Reef (15-070),145.61799622,-15.50250721
U/N Reef (15-071a),145.53417969,-15.51265526
U/N Reef (15-071b),145.54612732,-15.50568676
U/N Reef (15-071c),145.57022095,-15.51049137
U/N Reef (15-072),145.77909851,-15.51498699
U/N Reef (15-073),145.78114319,-15.52941322
U/N Reef (15-074),145.6408844,-15.5353241
Haycock Reef (16-048),145.68785095,-16.73412514
U/N Reef (17-045),146.1065979,-17.72477722
Sisters-Stephens Reef (17-046),146.15362549,-17.7495575
Eddy Reef (17-047),146.43510437,-17.77425957
U/N Reef (17-049),146.10464478,-17.81072426
Ribbon No 2 Reef (No 1) (15-075a),145.79620361,-15.55718899
Ribbon No 2 Reef (No 2) (15-075b),145.7809906,-15.53843307
Ribbon No 2 Reef (No 3) (15-075c),145.77827454,-15.57324219
U/N Reef (15-076),145.59341431,-15.56106091
U/N Reef (15-077),145.64950562,-15.55839443
Osterlund Reef (15-078),145.53218079,-15.55632114
U/N Reef (15-079),145.76783752,-15.59501457
Green Island Reef (16-049),145.99865723,-16.76707268
Rocky Island Reef (16-051b),145.89447021,-16.88667107
Beaver Reef (17-051),146.4835968,-17.84960938
U/N Reef (17-054),146.13896179,-17.96398163
Thorpe (Timana) Reef (17-055),146.13597107,-17.97660637
Ribbon No 1 Reef (15-080),145.80508423,-15.60583305
Rosser Reef (15-081),145.51507568,-15.60728073
Emily Reef (15-082),145.62632751,-15.60594273
Gill Patches (15-083),145.50814819,-15.62998772
Irene Reef (15-084),145.71505737,-15.64757061
Lena Reef (15-085),145.80799866,-15.64650345
Rocky Island Reef (16-051a),145.89472961,-16.88350105
U/N Reef (16-800),146.07539368,-16.60452271
Sudbury Reef (No 1) (17-001a),146.2049408,-16.99837875
Gilbey Reef (17-057),146.57826233,-17.58052826
Armistice Reef (17-058),146.71542358,-17.66964531
Potter Reef (No 1) (17-059a),146.54440308,-17.69752693
Potter Reef (No 2) (17-059b),146.55450439,-17.72473907
Potter Reef (No 3) (17-059c),146.57209778,-17.69412804
Cairns Reef (15-086),145.50866699,-15.67227173
Pearl Reef (15-087),145.80036926,-15.71876621
Ruby Reef (15-088),145.78079224,-15.74977016
Endeavour Reef (15-089),145.58180237,-15.77656364
Andersen Reef (15-090),145.80323792,-15.78924942
U/N Reef (15-091a),145.77516174,-15.81139946
U/N Reef (15-091b),145.772995,-15.82229519
Rachel Carson Reef (15-092),145.81944275,-15.82970524
Sudbury Reef (No 2) (17-001b),146.19506836,-16.95053864
Sudbury Reef (No 3) (17-001c),146.21685791,-16.95290756
Sudbury Reef (No 4) (17-001d),146.21102905,-16.99845695
Stagg Patches (North) (17-002a),146.12869263,-17.01241112
Stagg Patches (South) (17-002b),146.1312561,-17.02049446
Hervey Shoals (North) (17-003a),146.4559021,-16.99902725
Hervey Shoals (South) (17-003b),146.46136475,-17.03743553
Scott Reef (17-004),146.18499756,-17.07360649
U/N Reef (17-060),146.50198364,-17.73851967
U/N Reef (17-061),146.50843811,-17.75042915
Noreaster Reef (17-062),146.65055847,-17.77948189
Farquharson Reef (No 1) (17-063a),146.51689148,-17.79090881
Farquharson Reef (No 2) (17-063b),146.54241943,-17.75642776
Pickersgill Reef (15-093),145.57443237,-15.87277699
Escape Reef (15-094),145.79629517,-15.87716198
Evening Reef (15-095),145.65682983,-15.90518665
Agincourt Reefs (No 4) (15-096),145.82078552,-15.94987965
Little Fitzroy Island Reef (16-055),146.00578308,-16.92298126
Stevens Reef (17-005),146.41052246,-17.09885216
Maori Reef (17-006),146.34466553,-17.09428787
U/N Reef (17-007),146.42131042,-17.12123299
Noggin Reef (17-008),146.46858215,-17.12631226
Taylor Reef (17-064),146.54951477,-17.83285522
Bob Endean Reef (17-065),146.72706604,-17.87638283
Yamacutta Reef (17-066),146.58634949,-17.88853264
U/N Reef (17-067),146.60035706,-17.96941948
Morning Reef (15-098),145.6651001,-15.97551823
Agincourt Reefs (No 3) (15-099a),145.83221436,-15.98979378
Agincourt Reefs (No 2a) (15-099b),145.85093689,-16.01783371
Agincourt Reefs (No 1) (15-099c),145.86737061,-16.05204773
Agincourt Reefs (No 5) (15-099d),145.83525085,-16.03521538
Agincourt Reefs (No 2b) (15-099e),145.85839844,-16.03013229
U/N Reef (15-800),145.69282532,-15.4465971
U/N Reef (15-801),145.65563965,-15.51785564
Hastings Reef (16-057),146.00813293,-16.51843643
Tobias Spit (17-009a),146.01023865,-17.15787888
Moss Reef (17-068),146.79472351,-17.94563866
Peter Arnold Reef (17-069),146.76863098,-17.99490929
U/N Reef (17-070),146.15692139,-17.77334404
U/N Reef (17-071),146.82157898,-17.89406776
U/N Reef (17-072),146.48461914,-17.14941597
U/N Reef (17-073),146.68144226,-17.56633949
Hope Reef (16-058),146.12957764,-16.52711296
U/N Reef (16-059),146.00140381,-16.56760979
Michaelmas Reef (16-060),146.01898193,-16.5817585
Fin Reef (16-061),146.16398621,-16.60890007
Pretty Patches (No 1) (16-062a),146.02287292,-16.64326859
Flora Reef (17-010),146.29089355,-17.1848011
Coates Reef (17-011),146.36857605,-17.19708824
Normanby-Mabel Reef (17-012),146.07714844,-17.20950317
Richards (Bedarra) Reef (18-001),146.15190125,-18.00790215
Wheeler (Toolgbar) Island Reef (18-003),146.16633606,-18.02551842
Coombe Reef (18-004),146.17631531,-18.0398407
Smith-Bowden Reef (18-005),146.20005798,-18.03983498
Snapper Reef (16-006),145.49964905,-16.29825974
Pretty Patches (No 2) (16-062b),146.04202271,-16.6241188
Pretty Patches (No 3) (16-062c),146.03562927,-16.64635658
Euston Reef (16-063),146.25227356,-16.68704605
Arlington Reef (16-064),146.05477905,-16.69470215
Flynn Reef (16-065),146.27462769,-16.72874832
Jones Patch (17-012b),146.07754517,-17.21987915
Round-Russell Reef (17-013),146.09152222,-17.22398567
Hudson (Coolah) Reef (18-006),146.20283508,-18.05085564
Kennedy Shoal (18-007),146.45056152,-18.07859993
Brook Islands Reef (18-008),146.29048157,-18.14867592
Brook Shoal (18-009),146.26716614,-18.15608406
U/N Reef (16-011),145.76377869,-16.00673294
Spitfire Reefs (West) (16-012a),145.61981201,-16.00907516
Spitfire Reefs (East) (16-012b),145.63525391,-16.01484108
U/N Reef (16-013a),145.79371643,-16.01890564
U/N Reef (16-013b),145.80805969,-16.01919937
Jenny Louise Shoal (North) (16-066a),146.32583618,-16.73413849
Jenny Louise Shoal (South) (16-066b),146.34199524,-16.75384903
Milln Reef (16-067),146.2653656,-16.77837372
Thetford Reef (16-068),146.18086243,-16.80299377
Baines Patches (16-069),146.3543396,-16.80519676
Pellowe Reef (16-070),146.35768127,-16.85753441
Goold Reef (18-010),146.15882874,-18.16708183
Garden Reef (18-011),146.14523315,-18.18221283
Eva Reef (18-013),146.32363892,-18.23547363
Agnes Reef (18-015),146.32815552,-18.35521507
U/N Reef (16-013c),145.80764771,-16.03413773
U/N Reef (16-014a),145.69970703,-16.0235424
U/N Reef (16-014b),145.7094574,-16.03286171
Mackay Reef (16-015),145.64700317,-16.04948044
U/N Reef (16-016),145.73939514,-16.05511284
Sylvan Reef (16-017),145.72079468,-16.07977295
U/N Reef (16-018a),145.75605774,-16.07671356
U/N Reef (16-018b),145.74710083,-16.08608437
St Crispin Reef (16-019),145.83328247,-16.10412598
Eyrie Reef (14-118),145.3792572,-14.71065998
Turtle Reef (North) (14-119a),145.16590881,-14.71613312
Turtle Reef (South) (14-119b),145.16101074,-14.72149372
Turtle Group Reef (No 1) (14-120a),145.1870575,-14.73452568
Lark Reef (15-033),145.5735321,-15.28826046
U/N Reef (15-034),145.76364136,-15.31300926
U/N Reef (15-035),145.63916016,-15.31890678
U/N Reef (15-036),145.64729309,-15.33087254
U/N Reef (15-037),145.75227356,-15.33505726
Ribbon No 5 Reef (15-038),145.78292847,-15.36378002
Pelican Island Reef (13-107),143.84161377,-13.91487694
Hedge Reef (13-108),143.95117188,-13.90026379
South Warden Reef (14-051),144.73968506,-14.23914433
Unison Reef (14-052),144.68772888,-14.29763222
U/N Reef (14-053),144.79040527,-14.30921268
Stapleton Reef (14-054),144.85919189,-14.32140255
Turtle Group Reef (No 2) (14-120b),145.1991272,-14.73466969
Turtle Group Reef (No 3) (14-120c),145.17935181,-14.72984409
Turtle Group Reef (No 4) (14-120d),145.19801331,-14.72135258
Turtle Group Reef (No 5) (14-120e),145.20419312,-14.70484257
Turtle Group Reef (No 6) (14-120f),145.19319153,-14.71372223
Turtle Group Reef (No 7) (14-120g),145.18951416,-14.72822189
Williamson Reefs (15-039),145.58148193,-15.35902119
U/N Reef (15-040),145.76622009,-15.38854599
U/N Reef (15-041),145.7660675,-15.39985847
U/N Reef (15-042),145.77189636,-15.41005898
U/N Reef (15-043),145.50831604,-15.42865181
U/N Reef (15-044),145.61341858,-15.42838383
U/N Reef (13-109),143.8157196,-13.96458149
U/N Reef (13-110),143.61485291,-13.92627907
Burkitt Reef (13-111),143.75439453,-13.94378567
U/N Reef (13-112),143.6477356,-13.94903564
Iris Reef (13-113),143.84162903,-13.96045017
Obree Reef (13-114),143.68238831,-13.97581577
Munro Reef (14-055),144.74142456,-14.31907654
U/N Reef (14-056),144.95561218,-14.32808208
Davy Patches (No 1) (14-057a),144.71818542,-14.32648373
Davy Patches (No 2) (14-057b),144.70785522,-14.33612728
Davy Patches (No 3) (14-057c),144.72001648,-14.34114552
U/N Reef (14-058),144.59544373,-14.334939
Barrow Reef (14-060),144.65068054,-14.34283352
Turtle Group Reef (No 8) (14-120h),145.18469238,-14.71768856
Turtle Group Reef (No 9) (14-120j),145.20838928,-14.74336147
Crompton Shoals (14-121),145.27624512,-14.71804142
Pethebridge Islets Reef (East) (14-122a),145.10093689,-14.73142147
Pethebridge Islets Reef (West) (14-122b),145.08262634,-14.7362051
Martin Reef (14-123),145.35552979,-14.76314163
U/N Reef (15-045),145.65852356,-15.43023682
Ribbon No 4 Reef (15-046),145.8008728,-15.43488216
U/N Reef (15-047),145.67703247,-15.46156597
U/N Reef (15-048),145.65489197,-15.48405933
U/N Reef (15-049),145.50273132,-15.48573685
Ribbon No 3 Reef (15-050),145.80554199,-15.48834705
U/N Reef (13-116),144.08969116,-13.54211235
U/N Reef (13-117a),144.09919739,-13.59171677
U/N Reef (13-117b),144.09568787,-13.60047626
Creech Reef (North) (13-118a),144.10391235,-13.62558937
Creech Reef (South) (13-118b),144.10731506,-13.64566326
Switzer Reef (14-061),144.75698853,-14.36003113
U/N Reef (14-062),144.96131897,-14.37524891
Combe Reef (14-063),144.9510498,-14.41412067
U/N Reef (14-124),145.08682251,-14.78017616
Maxwell Reef (14-125),145.31558228,-14.78671837
Linnet Reef (14-126),145.34443665,-14.78665161
U/N Reef (14-127a),145.14009094,-14.78806591
U/N Reef (14-127b),145.13586426,-14.79833221
Sim Reef (14-128),145.28337097,-14.81706524
U/N Reef (14-129a),145.18156433,-14.81616306
U/N Reef (14-129b),145.18943787,-14.82247162
Dawson Reef (15-051),145.32821655,-15.50472927
Cowlishaw Reef (15-052),145.35255432,-15.53471947
Draper Patch (15-053),145.30262756,-15.54612827
Malcolm Patch (15-056),145.44831848,-15.62467194
Bee Reef (15-057),145.42962646,-15.64048386
U/N Reef (13-119),144.1660614,-13.67631626
Sand Bank No 5 Reef (13-120),144.23735046,-13.73683643
U/N Reef (13-121),144.26705933,-13.78010464
Ingram-Beanley Reef (14-064),144.88970947,-14.42552853
Bewick Reef (14-065),144.81156921,-14.43275642
Decapolis Reef (14-131),145.27287292,-14.85046291
Rocky Islets Reef (14-132a),145.47993469,-14.85496998
U/N Reef (14-132b),145.52761841,-14.8655138
U/N Reef (14-132c),145.48886108,-14.86948586
U/N Reef (14-133),145.51600647,-14.91681099
Eye Reef (14-134),145.47799683,-14.89468002
U/N Reef (13-043),143.53918457,-13.28244972
Lowrie Reef (13-045),143.5960083,-13.27562618
Bow Reef (13-048),143.67321777,-13.30812263
U/N Reef (13-049),143.88995361,-13.31755543
U/N Reef (13-122),144.02783203,-13.85837936
U/N Reef (13-123),144.13525391,-13.85580158
U/N Reef (13-124),144.07878113,-13.85309219
U/N Reef (13-125),144.31129456,-13.86553955
Mid Reef (14-066),144.95834351,-14.45742226
Watson Reef (14-068),144.89328003,-14.46287346
Wooden Patch (14-069),144.75350952,-14.47551155
Baron Reef (14-070),144.69804382,-14.47436333
Helsdon Reef (14-135),145.48800659,-14.93945408
U/N Reef (14-136a),145.33810425,-14.94181156
U/N Reef (14-136b),145.33415222,-14.9484272
Carter Reef (14-137),145.58898926,-14.54767418
Yonge Reef (14-138),145.62347412,-14.59968185
No Name Reef (14-139),145.64628601,-14.64376545
Sydney Schubert Reef (14-140),145.65019226,-14.66489029
U/N Reef (13-050a),143.97337341,-13.32482433
U/N Reef (13-050b),143.95091248,-13.3081255
U/N Reef (13-051),143.55728149,-13.33007431
U/N Reef (13-052),143.72439575,-13.32792473
Treat Reef (13-053),143.60075378,-13.32652664
U/N Reef (13-054),143.57279968,-13.35158348
U/N Reef (13-126),144.06306458,-13.90872097
Rodda Reef (13-127),144.35662842,-13.92119122
Joan Reef (13-128),144.34959412,-13.94645691
Wilson Reef (13-129),144.40107727,-13.95244312
Davie Reef (13-130),144.45483398,-13.97737408
Eves Reef (13-131),144.5743866,-13.96196938
U/N Reef (13-132),144.55203247,-13.97590828
Weigall Reefs (East) (14-071a),144.64302063,-14.47416687
Weigall Reefs (West) (14-071b),144.63766479,-14.47897816
Megaera Reef (14-072),144.95802307,-14.4773941
U/N Reef (14-073),145.00259399,-14.23346233
U/N Reef (14-074),145.06777954,-14.26767063
U/N Reef (14-075),145.16496277,-14.28916931
U/N Reef (14-076),145.18202209,-14.31323624
U/N Reef (14-141),145.53881836,-14.70715809
U/N Reef (14-142),145.58253479,-14.73134422
North Direction Reef (14-143),145.51068115,-14.74591541
Kedge Reef (14-144),145.53094482,-14.78259373
U/N Reef (14-145),145.58654785,-14.78984928
Peter Reef (13-055),143.78071594,-13.33258152
Sand Bank No 8 Reef (13-056),143.96214294,-13.36719513
Sharland Reefs (No 1) (13-057a),143.59918213,-13.36875439
Sharland Reefs (No 2) (13-057b),143.59742737,-13.38262463
U/N Reef (13-058a),143.61013794,-13.40095043
U/N Reef (13-058b),143.60488892,-13.40857983
Tydeman Reef (13-133),144.52000427,-13.98367882
U/N Reef (13-134),143.61839294,-13.51718235
U/N Reef (13-135),143.60432434,-13.5427599
U/N Reef (13-136),143.80595398,-13.460536
U/N Reef (13-137),144.11018372,-13.65716457
Beabey Patches (14-002),143.82217407,-14.01346874
U/N Reef (14-077a),145.23706055,-14.31356525
U/N Reef (14-077b),145.23510742,-14.32905102
U/N Reef (14-078),145.27752686,-14.34315395
Jewell Reef (14-079),145.35128784,-14.37976837
U/N Reef (14-080),145.01808167,-14.36433125
U/N Reef (14-081),145.03501892,-14.39865017
Ribbon No 10 Reef (14-146),145.69813538,-14.82720089
South Direction Reef (North) (14-147a),145.52357483,-14.82437229
South Direction Reef (South) (14-147b),145.52072144,-14.81170082
Ellis Reef (13-059),143.70544434,-13.38013554
Blanchard Reef (13-060),143.75065613,-13.41682148
U/N Reef (13-061a),143.97453308,-13.39894772
U/N Reef (13-061b),143.97590637,-13.42455959
Grub Reef (14-003),143.98217773,-14.00527954
Keast Shoal (14-004),143.93527222,-14.05226326
Cameron Shoal (14-005),143.93186951,-14.05947208
Fahey Reef (14-006),143.8589325,-14.06368637
Taiwan Shoal (14-007),143.92588806,-14.06640339
Crescent Reef (14-082),145.08926392,-14.4156599
Parke Reef (14-083),145.32247925,-14.4195385
U/N Reef (14-084),145.04402161,-14.44357872
Hilder Reef (14-085),145.41036987,-14.44501114
U/N Reef (14-149),145.61833191,-14.84252357
U/N Reef (14-150),145.55728149,-14.88309574
No 10 Patches (No 1) (14-151),145.69042969,-14.91990566
No 10 Patches (No 2) (14-152),145.68173218,-14.93192387
No 10 Patches (No 3) (14-153a),145.69018555,-14.95040894
No 10 Patches (No 4) (14-153b),145.68621826,-14.96847725
Sand Bank No 7 Reef (13-061c),143.97851563,-13.43976307
Roskruge Reef (13-062),143.62867737,-13.41608715
U/N Reef (13-063),143.81530762,-13.42310429
North Khandalla Shoal (13-064),143.68893433,-13.42867851
Drake Shoal (13-065),143.70610046,-13.43428612
South Khandalla Shoal (13-066),143.69161987,-13.43684864
Quake Reef (13-068),143.65106201,-13.45235825
Bell Bank (North) (13-069),143.62536621,-13.45379353
Bell Bank (South) (13-070),143.62139893,-13.46678734
Heath Reef (13-071),143.68113708,-13.47515297
Eden Reef (14-008),143.91389465,-14.07781029
Clark Shoal (14-009),143.93676758,-14.12939835
Olive Patch (14-011),143.93307495,-14.17860126
Cliff Islands Reef (West) (14-012),143.7739563,-14.22058868
Cliff Islands Reef (East) (14-013),143.79229736,-14.22569561
June Reef (14-015),143.7796936,-14.28871727
Hicks Reef (14-086),145.4821167,-14.45256233
Snake Reef (14-087),145.02529907,-14.47311687
Waining Reef (14-088),145.22224426,-14.45621586
Day Reef (14-089),145.53677368,-14.49668884
Ribbon No 9 Reef (14-154),145.70335388,-14.99295044
U/N Reef (14-159a),144.70373535,-14.123209
U/N Reef (14-159b),144.69979858,-14.13428593
U/N Reef (14-160),144.85940552,-14.19372177
U/N Reef (14-161),143.92962646,-14.01922894
U/N Reef (14-163),145.45413208,-14.90861607
Ada Bank (15-001),145.46420288,-15.00384617
Morris Island Reef (13-072),143.73855591,-13.48629475
U/N Reef (13-073),143.99581909,-13.46698475
U/N Reef (13-074),144.05264282,-13.47808075
MacDonald Reef (13-075),143.65530396,-13.54245853
Corbett Reef (14-016),144.11610413,-13.97915649
Clack Reef (14-017),144.24232483,-14.06813049
King Island Reef (14-018),144.32124329,-14.09972095
Aylen Patch (14-019),144.48490906,-14.1037178
Oswald Shoal (14-020),144.49787903,-14.10725403
Howick Reef (14-090),144.97001648,-14.50333881
Noble Reef (14-091),144.76498413,-14.5015974
Two Islands Reef (15-002),145.44151306,-15.02282429
Low Wooded Reef (15-003),145.37962341,-15.09353924
Murray Reefs (No  2) (15-004b),145.26872253,-15.09468842
Murray Reefs (No  3) (15-004c),145.2641449,-15.10084438
Ogilvie Reef (13-076),143.79095459,-13.52589226
U/N Reef (13-077),143.85205078,-13.55240631
Wharton Reef (14-022),144.00228882,-14.12823677
Atkinson Reef (14-023),144.30235291,-14.12132931
Channel Rocks Reef (14-024),144.48410034,-14.14257717
Boulder Rock Reef (14-025),144.4851532,-14.14838314
Newton Reef (14-092),144.915802,-14.5055275
Sand Reef (14-093),144.84501648,-14.52162933
Houghton Reef (14-094),144.97320557,-14.52409172
U/N Reef (14-096),144.85603333,-14.53952599
Coquet Reef (14-097),144.99267578,-14.53987789
Three Islands Reef (15-005),145.4223938,-15.11523628
